date, pm25, pm10, o3, no2, so2
2022/10/2, 51, 17, 53, 6, 1
2022/10/3, 55, 18, 37, 5, 1
2022/10/4, 55, 18, 37, 5, 1
2022/10/5, 51, 7, 20, 3, 1
2022/10/6, 22, 6, 16, 4, 1
2022/10/7, 16, 4, 14, 6, 1
2022/10/8, 13, 4, 28, 1, 1
2022/10/9, 10, 6, 14, 4, 1
2022/10/10, 17, 4, 25, 2, 1
2022/10/11, 12, 6, 30, 2, 1
2022/10/12, 18, 7, 21, 3, 1
2022/10/13, 20, 12, 26, 5, 1
2022/10/14, 38, 11, 32, 5, 1
2022/10/15, 36, 11, 30, 3, 1
2022/10/16, 35, 13, 38, 5, 1
2022/10/17, 42, 11, 18, 5, 1
2022/10/18, 35, 9, 29, 5, 1
2022/10/19, 27, 4, 28, 2, 1
2022/10/20, 14, 5, 18, 6, 
2022/10/21, 14, 14, 16, 19, 1
2022/10/22, 49, 18, 32, 9, 1
2022/10/23, 56, 18, 43, 2, 1
2022/10/24, 55, 6, 30, 1, 1
2022/10/25, 18, 6, 23, 3, 1
2022/10/26, 20, 5, 27, 7, 1
2022/10/27, 16, 10, 25, 8, 1
2022/10/28, 32, 9, 33, 7, 1
2022/10/29, 28, 8, 31, 2, 1
2022/10/30, 26, 8, 31, 1, 1
2022/10/31, 30, 14, 31, 7, 1
2022/11/1, 44, 13, 18, 8, 1
2022/11/2, 40, 6, 27, 3, 1
2022/11/3, 20, 10, 32, 4, 1
2022/11/4, 31, 10, 33, 3, 
2022/11/5, 34, 8, 27, 4, 
2022/11/6, 24, 6, 31, 1, 
2022/11/7, 18, 8, 32, 8, 
2022/11/8, 24, 11, 38, 5, 1
2022/11/9, 36, 15, 32, 9, 1
2022/11/10, 48, 17, 36, 10, 1
2022/11/11, 55, 20, 39, 11, 1
2022/11/12, 61, 21, 42, 10, 1
2022/11/13, 65, 19, 28, 3, 1
2022/11/14, 57, 4, 27, 1, 1
2022/11/15, 12, 5, 30, 3, 1
2022/11/16, 15, 6, 27, 3, 1
2022/11/17, 18, 11, 25, 4, 1
2022/11/18, 36, 10, 26, 3, 1
2022/11/19, 32, 14, 32, 2, 
2022/11/20, 45, 9, 26, 1, 
2022/11/21, 33, 6, 25, 2, 
2022/11/22, 18, 11, 26, 6, 
2022/11/23, 33, 9, 9, 9, 
2022/11/24, 30, 5, 29, 1, 
2022/11/25, 11, , , , 
2022/12/6, 19, 5, 30, 2, 1
2022/12/7, 16, 10, 25, 5, 1
2022/12/8, 32, 11, 28, 5, 1
2022/12/9, 34, 10, 26, 7, 1
2022/12/10, 29, 12, 28, 6, 1
2022/12/11, 40, 12, 27, 6, 1
2022/12/12, 41, 10, 28, 5, 1
2022/12/13, 28, 8, 24, 5, 1
2022/12/14, 28, 15, 29, 2, 1
2022/12/15, 31, 3, 26, 3, 1
2022/12/16, 12, 6, 23, 5, 1
2022/12/17, 18, 9, 17, 6, 
2022/12/18, 30, 3, 28, 1, 1
2022/12/19, 8, 6, 24, 5, 1
2022/12/20, 21, 6, 17, 9, 1
2022/12/21, 18, 8, 18, 9, 1
2022/12/22, 25, 7, 28, 12, 1
2022/12/23, 20, 5, 29, 1, 1
2022/12/24, 19, 6, 25, 4, 
2022/12/25, 19, 4, 31, 3, 1
2022/12/26, 13, 4, 30, 4, 1
2022/12/27, 12, 6, 27, 4, 
2022/12/28, 17, 9, 24, 7, 
2022/12/29, 30, 8, 30, 4, 
2022/12/30, 26, 4, 26, 2, 
2022/12/31, 14, 8, 23, 3, 
2023/1/1, 29, 7, 13, 3, 
2023/1/2, 28, , , , 
2022/10/1, , 15, 45, 5, 1
2022/12/5, , 6, 26, 2, 1
